Index,Date,Cycle_Draw,Week_Of_Year,Day_Of_Week,Day_Name,Month,Month_Name,Year,Lunar_Illumination,Lunar_Phase,Lunar_Phase_Name,Days_Since_First,N1,N2,N3,N4,N5,E1,E2
1181,2015-06-05,591,23,4,Vendredi,6,June,2015,0.9353,4,Pleine Lune,4130,10,23,35,40,43,3,9
1182,2015-06-08,591,24,0,Lundi,6,June,2015,0.6863,5,Gibbeuse Décroissante,4133,9,10,12,24,43,5,9
1183,2015-06-12,592,24,4,Vendredi,6,June,2015,0.2443,6,Dernier Quartier,4137,1,24,43,45,50,5,8
1184,2015-06-15,592,25,0,Lundi,6,June,2015,0.0318,7,Dernier Croissant,4140,1,11,29,41,43,3,11
1185,2015-06-19,593,25,4,Vendredi,6,June,2015,0.0653,0,Nouvelle Lune,4144,15,18,20,27,34,1,3
1186,2015-06-22,593,26,0,Lundi,6,June,2015,0.2759,1,Premier Croissant,4147,5,22,35,38,49,4,7
1187,2015-06-26,594,26,4,Vendredi,6,June,2015,0.6461,2,Premier Quartier,4151,8,18,22,24,27,4,11
1188,2015-06-29,594,27,0,Lundi,6,June,2015,0.8894,3,Gibbeuse Croissante,4154,4,18,39,43,47,2,6
1189,2015-07-03,595,27,4,Vendredi,7,July,2015,0.9877,4,Pleine Lune,4158,18,22,25,27,39,5,10
1190,2015-07-06,595,28,0,Lundi,7,July,2015,0.8075,5,Gibbeuse Décroissante,4161,31,33,34,39,45,2,10
1191,2015-07-10,596,28,4,Vendredi,7,July,2015,0.3722,6,Dernier Quartier,4165,1,7,20,21,48,4,7
1192,2015-07-13,596,29,0,Lundi,7,July,2015,0.1025,7,Dernier Croissant,4168,5,15,25,38,49,1,2
1193,2015-07-17,597,29,4,Vendredi,7,July,2015,0.0105,0,Nouvelle Lune,4172,11,13,37,40,48,8,9
1194,2015-07-20,597,30,0,Lundi,7,July,2015,0.1447,1,Premier Croissant,4175,16,18,22,28,46,9,11
1195,2015-07-24,598,30,4,Vendredi,7,July,2015,0.4849,2,Premier Quartier,4179,12,18,21,32,33,1,11
1196,2015-07-27,598,31,0,Lundi,7,July,2015,0.7689,2,Premier Quartier,4182,7,25,34,40,49,9,11
1197,2015-07-31,599,31,4,Vendredi,7,July,2015,0.9957,4,Pleine Lune,4186,2,15,32,39,44,5,10
1198,2015-08-03,599,32,0,Lundi,8,August,2015,0.9084,4,Pleine Lune,4189,5,24,27,41,45,6,7
1199,2015-08-07,600,32,4,Vendredi,8,August,2015,0.5108,5,Gibbeuse Décroissante,4193,7,13,16,25,26,1,6
1200,2015-08-10,600,33,0,Lundi,8,August,2015,0.2057,6,Dernier Quartier,4196,3,8,31,34,47,9,11
1201,2015-08-14,601,33,4,Vendredi,8,August,2015,0.0048,7,Dernier Croissant,4200,5,33,36,38,47,4,9
1202,2015-08-17,601,34,0,Lundi,8,August,2015,0.0516,0,Nouvelle Lune,4203,23,26,29,37,40,3,4
1203,2015-08-21,602,34,4,Vendredi,8,August,2015,0.3272,1,Premier Croissant,4207,4,13,30,34,47,2,6
1204,2015-08-24,602,35,0,Lundi,8,August,2015,0.6209,2,Premier Quartier,4210,3,21,26,28,45,7,10
1205,2015-08-28,603,35,4,Vendredi,8,August,2015,0.9532,3,Gibbeuse Croissante,4214,5,19,24,31,37,1,9
1206,2015-08-31,603,36,0,Lundi,8,August,2015,0.9774,4,Pleine Lune,4217,4,30,31,38,42,2,11
1207,2015-09-04,604,36,4,Vendredi,9,September,2015,0.6551,5,Gibbeuse Décroissante,4221,18,23,26,35,44,3,11
1208,2015-09-07,604,37,0,Lundi,9,September,2015,0.3362,6,Dernier Quartier,4224,13,21,24,44,49,1,9
1209,2015-09-11,605,37,4,Vendredi,9,September,2015,0.0475,7,Dernier Croissant,4228,13,15,20,24,46,1,8
1210,2015-09-14,605,38,0,Lundi,9,September,2015,0.0047,0,Nouvelle Lune,4231,21,24,31,39,47,3,7
1211,2015-09-18,606,38,4,Vendredi,9,September,2015,0.1888,1,Premier Croissant,4235,3,14,26,47,50,7,11
1212,2015-09-21,606,39,0,Lundi,9,September,2015,0.4625,2,Premier Quartier,4238,8,12,19,30,33,4,11
1213,2015-09-25,607,39,4,Vendredi,9,September,2015,0.8614,3,Gibbeuse Croissante,4242,11,18,29,42,49,4,11
1214,2015-09-28,607,40,0,Lundi,9,September,2015,0.9998,3,Gibbeuse Croissante,4245,6,10,28,45,50,10,11
1215,2015-10-02,608,40,4,Vendredi,10,October,2015,0.7948,5,Gibbeuse Décroissante,4249,16,18,26,38,44,8,10
1216,2015-10-05,608,41,0,Lundi,10,October,2015,0.4887,5,Gibbeuse Décroissante,4252,3,4,19,28,43,3,7
1217,2015-10-09,609,41,4,Vendredi,10,October,2015,0.1372,6,Dernier Quartier,4256,7,20,26,28,50,2,8
1218,2015-10-12,609,42,0,Lundi,10,October,2015,0.009,7,Dernier Croissant,4259,7,30,37,39,42,5,7
1219,2015-10-16,610,42,4,Vendredi,10,October,2015,0.082,0,Nouvelle Lune,4263,8,27,34,36,39,5,10
1220,2015-10-19,610,43,0,Lundi,10,October,2015,0.3102,1,Premier Croissant,4266,6,24,25,27,30,5,9
1221,2015-10-23,611,43,4,Vendredi,10,October,2015,0.7322,2,Premier Quartier,4270,1,4,23,33,44,7,8
1222,2015-10-26,611,44,0,Lundi,10,October,2015,0.9662,3,Gibbeuse Croissante,4273,5,10,38,40,41,1,8
1223,2015-10-30,612,44,4,Vendredi,10,October,2015,0.9116,4,Pleine Lune,4277,3,5,22,27,44,1,6
1224,2015-11-02,612,45,0,Lundi,11,November,2015,0.6524,5,Gibbeuse Décroissante,4280,12,32,38,43,44,2,7
1225,2015-11-06,613,45,4,Vendredi,11,November,2015,0.2704,6,Dernier Quartier,4284,21,25,28,35,42,4,6
1226,2015-11-09,613,46,0,Lundi,11,November,2015,0.0682,7,Dernier Croissant,4287,13,17,28,30,32,5,7
1227,2015-11-13,614,46,4,Vendredi,11,November,2015,0.0171,0,Nouvelle Lune,4291,23,26,36,37,49,6,7
1228,2015-11-16,614,47,0,Lundi,11,November,2015,0.1769,1,Premier Croissant,4294,2,4,6,19,39,2,7
1229,2015-11-20,615,47,4,Vendredi,11,November,2015,0.5831,2,Premier Quartier,4298,8,17,25,41,47,1,2
1230,2015-11-23,615,48,0,Lundi,11,November,2015,0.8808,3,Gibbeuse Croissante,4301,3,17,19,46,47,9,10
1231,2015-11-27,616,48,4,Vendredi,11,November,2015,0.9831,4,Pleine Lune,4305,1,21,33,37,38,4,8
1232,2015-11-30,616,49,0,Lundi,11,November,2015,0.8068,4,Pleine Lune,4308,8,10,15,16,31,8,9
1233,2015-12-04,617,49,4,Vendredi,12,December,2015,0.4368,6,Dernier Quartier,4312,18,20,23,42,48,2,9
1234,2015-12-07,617,50,0,Lundi,12,December,2015,0.1811,6,Dernier Quartier,4315,5,19,34,35,41,1,5
1235,2015-12-11,618,50,4,Vendredi,12,December,2015,0.0038,7,Dernier Croissant,4319,4,12,35,42,48,5,8
1236,2015-12-14,618,51,0,Lundi,12,December,2015,0.0734,0,Nouvelle Lune,4322,19,26,32,33,42,4,10
1237,2015-12-18,619,51,4,Vendredi,12,December,2015,0.4296,1,Premier Croissant,4326,18,20,25,26,37,10,11
1238,2015-12-21,619,52,0,Lundi,12,December,2015,0.7588,2,Premier Quartier,4329,1,2,11,27,29,1,10
1239,2015-12-25,620,52,4,Vendredi,12,December,2015,0.9954,3,Gibbeuse Croissante,4333,2,20,27,33,45,6,10
1240,2015-12-28,620,53,0,Lundi,12,December,2015,0.9261,4,Pleine Lune,4336,3,27,31,38,44,3,8
1241,2016-01-01,621,53,4,Vendredi,1,January,2016,0.6161,5,Gibbeuse Décroissante,4340,13,20,24,29,45,3,7
1242,2016-01-04,621,1,0,Lundi,1,January,2016,0.3375,6,Dernier Quartier,4343,1,6,13,22,28,5,10
1243,2016-01-08,622,1,4,Vendredi,1,January,2016,0.0502,7,Dernier Croissant,4347,5,19,31,43,50,2,6
1244,2016-01-11,622,2,0,Lundi,1,January,2016,0.012,0,Nouvelle Lune,4350,12,13,17,22,43,3,10
1245,2016-01-15,623,2,4,Vendredi,1,January,2016,0.2826,1,Premier Croissant,4354,6,8,27,37,41,7,10
1246,2016-01-18,623,3,0,Lundi,1,January,2016,0.6163,2,Premier Quartier,4357,1,22,23,24,31,6,11
1247,2016-01-22,624,3,4,Vendredi,1,January,2016,0.9501,3,Gibbeuse Croissante,4361,6,24,35,49,50,1,7
1248,2016-01-25,624,4,0,Lundi,1,January,2016,0.9902,4,Pleine Lune,4364,1,2,18,31,36,7,10
1249,2016-01-29,625,4,4,Vendredi,1,January,2016,0.7807,5,Gibbeuse Décroissante,4368,6,13,15,29,32,2,9
1250,2016-02-01,625,5,0,Lundi,2,February,2016,0.5151,5,Gibbeuse Décroissante,4371,2,7,10,23,43,4,7
1251,2016-02-05,626,5,4,Vendredi,2,February,2016,0.1548,7,Dernier Croissant,4375,19,23,27,42,44,3,5
1252,2016-02-08,626,6,0,Lundi,2,February,2016,0.0059,7,Dernier Croissant,4378,13,25,26,40,50,8,9
1253,2016-02-12,627,6,4,Vendredi,2,February,2016,0.1526,0,Nouvelle Lune,4382,14,15,19,36,45,1,10
1254,2016-02-15,627,7,0,Lundi,2,February,2016,0.4647,1,Premier Croissant,4385,3,13,15,29,42,1,4
1255,2016-02-19,628,7,4,Vendredi,2,February,2016,0.8591,2,Premier Quartier,4389,14,29,37,40,48,2,11
1256,2016-02-22,628,8,0,Lundi,2,February,2016,0.9938,3,Gibbeuse Croissante,4392,20,28,35,42,43,8,10
1257,2016-02-26,629,8,4,Vendredi,2,February,2016,0.9061,4,Pleine Lune,4396,6,12,13,35,38,2,3
1258,2016-02-29,629,9,0,Lundi,2,February,2016,0.6862,5,Gibbeuse Décroissante,4399,7,19,29,30,33,3,8
1259,2016-03-04,630,9,4,Vendredi,3,March,2016,0.3013,6,Dernier Quartier,4403,9,10,30,32,37,2,6
1260,2016-03-07,630,10,0,Lundi,3,March,2016,0.0609,7,Dernier Croissant,4406,2,3,10,31,38,6,10
1261,2016-03-11,631,10,4,Vendredi,3,March,2016,0.0546,0,Nouvelle Lune,4410,29,33,39,41,44,9,11
1262,2016-03-14,631,11,0,Lundi,3,March,2016,0.3137,1,Premier Croissant,4413,5,25,36,46,47,2,6
1263,2016-03-18,632,11,4,Vendredi,3,March,2016,0.7346,2,Premier Quartier,4417,18,27,39,43,47,4,7
1264,2016-03-21,632,12,0,Lundi,3,March,2016,0.9432,3,Gibbeuse Croissante,4420,6,12,17,23,43,5,9
1265,2016-03-25,633,12,4,Vendredi,3,March,2016,0.9796,4,Pleine Lune,4424,23,24,26,33,42,3,5
1266,2016-03-28,633,13,0,Lundi,3,March,2016,0.8285,5,Gibbeuse Décroissante,4427,6,20,24,35,50,5,10
1267,2016-04-01,634,13,4,Vendredi,4,April,2016,0.464,6,Dernier Quartier,4431,19,23,25,44,48,8,9
1268,2016-04-04,634,14,0,Lundi,4,April,2016,0.1669,7,Dernier Croissant,4434,11,15,38,41,43,2,6
1269,2016-04-08,635,14,4,Vendredi,4,April,2016,0.0049,0,Nouvelle Lune,4438,10,20,26,28,43,9,11
1270,2016-04-11,635,15,0,Lundi,4,April,2016,0.177,0,Nouvelle Lune,4441,5,11,35,38,45,2,3
1271,2016-04-15,636,15,4,Vendredi,4,April,2016,0.5874,2,Premier Quartier,4445,13,17,21,42,44,9,11
1272,2016-04-18,636,16,0,Lundi,4,April,2016,0.848,2,Premier Quartier,4448,4,6,14,27,33,5,10
1273,2016-04-22,637,16,4,Vendredi,4,April,2016,0.9988,3,Gibbeuse Croissante,4452,7,11,14,28,30,2,10
1274,2016-04-25,637,17,0,Lundi,4,April,2016,0.93,4,Pleine Lune,4455,11,23,25,32,37,4,7
1275,2016-04-29,638,17,4,Vendredi,4,April,2016,0.6206,5,Gibbeuse Décroissante,4459,5,9,16,18,42,7,9
1276,2016-05-02,638,18,0,Lundi,5,May,2016,0.3023,6,Dernier Quartier,4462,2,17,25,36,45,5,9
1277,2016-05-06,639,18,4,Vendredi,5,May,2016,0.0112,7,Dernier Croissant,4466,7,30,38,40,43,2,6
1278,2016-05-09,639,19,0,Lundi,5,May,2016,0.072,0,Nouvelle Lune,4469,1,6,26,30,37,5,8
1279,2016-05-13,640,19,4,Vendredi,5,May,2016,0.4291,1,Premier Croissant,4473,5,11,42,49,50,8,11
1280,2016-05-16,640,20,0,Lundi,5,May,2016,0.7181,2,Premier Quartier,4476,20,24,27,37,39,5,10
1281,2016-05-20,641,20,4,Vendredi,5,May,2016,0.9666,3,Gibbeuse Croissante,4480,5,17,20,47,50,1,4
1282,2016-05-23,641,21,0,Lundi,5,May,2016,0.9864,4,Pleine Lune,4483,4,7,9,23,24,8,9
1283,2016-05-27,642,21,4,Vendredi,5,May,2016,0.758,5,Gibbeuse Décroissante,4487,16,17,31,47,49,3,11
1284,2016-05-30,642,22,0,Lundi,5,May,2016,0.4466,6,Dernier Quartier,4490,21,36,37,42,48,4,7
1285,2016-06-03,643,22,4,Vendredi,6,June,2016,0.0672,7,Dernier Croissant,4494,3,4,11,14,43,1,6
1286,2016-06-06,643,23,0,Lundi,6,June,2016,0.0129,0,Nouvelle Lune,4497,12,23,29,38,49,3,4
1287,2016-06-10,644,23,4,Vendredi,6,June,2016,0.2752,1,Premier Croissant,4501,14,15,16,19,44,4,5
1288,2016-06-13,644,24,0,Lundi,6,June,2016,0.5647,2,Premier Quartier,4504,13,16,24,26,35,2,5
1289,2016-06-17,645,24,4,Vendredi,6,June,2016,0.8876,3,Gibbeuse Croissante,4508,19,23,34,47,50,4,6
1290,2016-06-20,645,25,0,Lundi,6,June,2016,0.996,4,Pleine Lune,4511,18,26,32,33,42,2,3
1291,2016-06-24,646,25,4,Vendredi,6,June,2016,0.8699,5,Gibbeuse Décroissante,4515,16,18,31,38,49,4,10
1292,2016-06-27,646,26,0,Lundi,6,June,2016,0.5873,5,Gibbeuse Décroissante,4518,4,12,15,28,33,1,10
1293,2016-07-01,647,26,4,Vendredi,7,July,2016,0.1591,7,Dernier Croissant,4522,11,13,14,28,30,4,5
1294,2016-07-04,647,27,0,Lundi,7,July,2016,0.0045,7,Dernier Croissant,4525,1,15,28,35,47,1,7
1295,2016-07-08,648,27,4,Vendredi,7,July,2016,0.1436,0,Nouvelle Lune,4529,4,5,13,27,35,1,2
1296,2016-07-11,648,28,0,Lundi,7,July,2016,0.4027,1,Premier Croissant,4532,10,11,30,36,45,1,2
1297,2016-07-15,649,28,4,Vendredi,7,July,2016,0.768,2,Premier Quartier,4536,17,24,33,41,44,1,11
1298,2016-07-18,649,29,0,Lundi,7,July,2016,0.9572,3,Gibbeuse Croissante,4539,10,25,41,47,48,6,10
1299,2016-07-22,650,29,4,Vendredi,7,July,2016,0.9514,4,Pleine Lune,4543,5,7,9,25,41,1,5
1300,2016-07-25,650,30,0,Lundi,7,July,2016,0.7185,5,Gibbeuse Décroissante,4546,7,14,26,45,50,2,7
1301,2016-07-29,651,30,4,Vendredi,7,July,2016,0.2743,6,Dernier Quartier,4550,31,33,34,37,40,1,6
1302,2016-08-01,651,31,0,Lundi,8,August,2016,0.0433,7,Dernier Croissant,4553,27,28,29,34,43,5,10
1303,2016-08-05,652,31,4,Vendredi,8,August,2016,0.0499,0,Nouvelle Lune,4557,8,13,26,34,38,3,11
1304,2016-08-08,652,32,0,Lundi,8,August,2016,0.2495,1,Premier Croissant,4560,7,17,22,27,40,2,3
1305,2016-08-12,653,32,4,Vendredi,8,August,2016,0.6181,2,Premier Quartier,4564,7,8,19,28,29,5,9
1306,2016-08-15,653,33,0,Lundi,8,August,2016,0.8702,3,Gibbeuse Croissante,4567,6,20,24,25,50,9,10
1307,2016-08-19,654,33,4,Vendredi,8,August,2016,0.9952,4,Pleine Lune,4571,7,8,24,27,36,5,11
1308,2016-08-22,654,34,0,Lundi,8,August,2016,0.8357,5,Gibbeuse Décroissante,4574,1,32,35,45,48,4,11
1309,2016-08-26,655,34,4,Vendredi,8,August,2016,0.4053,6,Dernier Quartier,4578,13,27,28,42,43,4,6
1310,2016-08-29,655,35,0,Lundi,8,August,2016,0.122,7,Dernier Croissant,4581,3,5,34,40,49,2,3
1311,2016-09-02,656,35,4,Vendredi,9,September,2016,0.004,0,Nouvelle Lune,4585,13,36,40,43,50,5,9
1312,2016-09-05,656,36,0,Lundi,9,September,2016,0.123,0,Nouvelle Lune,4588,11,16,24,38,40,2,5
1313,2016-09-09,657,36,4,Vendredi,9,September,2016,0.4539,2,Premier Quartier,4592,1,4,7,10,50,4,11
1314,2016-09-12,657,37,0,Lundi,9,September,2016,0.7406,2,Premier Quartier,4595,1,8,42,46,48,4,7
1315,2016-09-16,658,37,4,Vendredi,9,September,2016,0.9913,3,Gibbeuse Croissante,4599,1,11,22,33,50,4,6
1316,2016-09-19,658,38,0,Lundi,9,September,2016,0.9305,4,Pleine Lune,4602,5,10,15,28,45,3,9
1317,2016-09-23,659,38,4,Vendredi,9,September,2016,0.5478,5,Gibbeuse Décroissante,4606,15,35,38,44,48,5,10
1318,2016-09-26,659,39,0,Lundi,9,September,2016,0.2346,6,Dernier Quartier,4609,1,11,17,32,39,2,7
1319,2016-09-30,660,39,4,Vendredi,9,September,2016,0.0098,7,Dernier Croissant,4613,12,17,25,29,41,1,4
1320,2016-10-03,660,40,0,Lundi,10,October,2016,0.0374,0,Nouvelle Lune,4616,13,30,43,44,46,5,9
1321,2016-10-07,661,40,4,Vendredi,10,October,2016,0.2943,1,Premier Croissant,4620,4,26,30,42,44,6,11
1322,2016-10-10,661,41,0,Lundi,10,October,2016,0.5827,2,Premier Quartier,4623,12,27,32,34,49,8,9
1323,2016-10-14,662,41,4,Vendredi,10,October,2016,0.932,3,Gibbeuse Croissante,4627,19,32,35,37,44,1,9
1324,2016-10-17,662,42,0,Lundi,10,October,2016,0.9885,4,Pleine Lune,4630,4,14,21,24,39,3,10
1325,2016-10-21,663,42,4,Vendredi,10,October,2016,0.6955,5,Gibbeuse Décroissante,4634,2,4,10,22,50,5,8
1326,2016-10-24,663,43,0,Lundi,10,October,2016,0.3758,6,Dernier Quartier,4637,3,20,23,28,42,8,11
1327,2016-10-28,664,43,4,Vendredi,10,October,2016,0.0671,7,Dernier Croissant,4641,8,19,31,33,39,2,7
1328,2016-10-31,664,44,0,Lundi,10,October,2016,0.0021,0,Nouvelle Lune,4644,1,11,29,36,42,4,5
1329,2016-11-04,665,44,4,Vendredi,11,November,2016,0.1574,1,Premier Croissant,4648,3,12,13,17,30,2,6
1330,2016-11-07,665,45,0,Lundi,11,November,2016,0.4169,1,Premier Croissant,4651,15,16,28,36,37,2,11
1331,2016-11-11,666,45,4,Vendredi,11,November,2016,0.8215,3,Gibbeuse Croissante,4655,12,15,28,30,44,8,9
1332,2016-11-14,666,46,0,Lundi,11,November,2016,0.9933,3,Gibbeuse Croissante,4658,2,4,22,28,42,4,9
1333,2016-11-18,667,46,4,Vendredi,11,November,2016,0.8348,4,Pleine Lune,4662,5,11,16,25,28,7,9
1334,2016-11-21,667,47,0,Lundi,11,November,2016,0.538,5,Gibbeuse Décroissante,4665,9,11,14,34,44,10,11
1335,2016-11-25,668,47,4,Vendredi,11,November,2016,0.1731,6,Dernier Quartier,4669,6,25,31,40,45,6,7
1336,2016-11-28,668,48,0,Lundi,11,November,2016,0.0222,7,Dernier Croissant,4672,5,21,34,37,38,1,6
1337,2016-12-02,669,48,4,Vendredi,12,December,2016,0.0576,0,Nouvelle Lune,4676,9,16,26,36,39,2,6
1338,2016-12-05,669,49,0,Lundi,12,December,2016,0.2624,1,Premier Croissant,4679,3,10,18,31,37,2,4
1339,2016-12-09,670,49,4,Vendredi,12,December,2016,0.6773,2,Premier Quartier,4683,1,10,44,45,48,1,4
1340,2016-12-12,670,50,0,Lundi,12,December,2016,0.9385,3,Gibbeuse Croissante,4686,4,26,27,30,39,3,10
1341,2016-12-16,671,50,4,Vendredi,12,December,2016,0.9425,4,Pleine Lune,4690,22,38,40,42,47,1,11
1342,2016-12-19,671,51,0,Lundi,12,December,2016,0.7057,5,Gibbeuse Décroissante,4693,4,22,29,37,41,4,7
1343,2016-12-23,672,51,4,Vendredi,12,December,2016,0.3205,6,Dernier Quartier,4697,2,20,22,26,47,5,9
1344,2016-12-26,672,52,0,Lundi,12,December,2016,0.099,7,Dernier Croissant,4700,4,10,22,27,41,8,10
1345,2016-12-30,673,52,4,Vendredi,12,December,2016,0.006,0,Nouvelle Lune,4704,2,7,8,36,49,1,11
1346,2017-01-02,673,1,0,Lundi,1,January,2017,0.1341,1,Premier Croissant,4707,17,24,26,27,49,3,5
1347,2017-01-06,674,1,4,Vendredi,1,January,2017,0.521,2,Premier Quartier,4711,14,18,20,23,32,3,10
1348,2017-01-09,674,2,0,Lundi,1,January,2017,0.8355,2,Premier Quartier,4714,3,5,22,40,42,3,10
1349,2017-01-13,675,2,4,Vendredi,1,January,2017,0.9957,3,Gibbeuse Croissante,4718,14,18,20,35,44,2,5
1350,2017-01-16,675,3,0,Lundi,1,January,2017,0.8535,4,Pleine Lune,4721,10,11,29,40,43,3,11
1351,2017-01-20,676,3,4,Vendredi,1,January,2017,0.4943,5,Gibbeuse Décroissante,4725,1,4,9,43,50,6,8
1352,2017-01-23,676,4,0,Lundi,1,January,2017,0.2268,6,Dernier Quartier,4728,10,16,18,31,42,2,5
1353,2017-01-27,677,4,4,Vendredi,1,January,2017,0.0114,7,Dernier Croissant,4732,5,10,28,29,44,2,4
1354,2017-01-30,677,5,0,Lundi,1,January,2017,0.0436,0,Nouvelle Lune,4735,10,18,23,24,40,3,4
1355,2017-02-03,678,5,4,Vendredi,2,February,2017,0.3687,1,Premier Croissant,4739,6,10,23,44,49,1,7
1356,2017-02-06,678,6,0,Lundi,2,February,2017,0.7042,2,Premier Quartier,4742,1,9,11,20,40,1,5
1357,2017-02-10,679,6,4,Vendredi,2,February,2017,0.9867,3,Gibbeuse Croissante,4746,28,30,42,45,49,5,10
1358,2017-02-13,679,7,0,Lundi,2,February,2017,0.9554,4,Pleine Lune,4749,10,15,19,23,41,2,9
1359,2017-02-17,680,7,4,Vendredi,2,February,2017,0.6699,5,Gibbeuse Décroissante,4753,11,16,21,24,29,2,6
1360,2017-02-20,680,8,0,Lundi,2,February,2017,0.3901,6,Dernier Quartier,4756,14,21,22,28,47,4,5
1361,2017-02-24,681,8,4,Vendredi,2,February,2017,0.0768,7,Dernier Croissant,4760,7,20,25,35,41,1,9
1362,2017-02-27,681,9,0,Lundi,2,February,2017,0.0018,0,Nouvelle Lune,4763,3,6,10,11,44,3,4
1363,2017-03-03,682,9,4,Vendredi,3,March,2017,0.2303,1,Premier Croissant,4767,23,24,25,31,44,2,3
1364,2017-03-06,682,10,0,Lundi,3,March,2017,0.5604,1,Premier Croissant,4770,5,6,9,27,38,5,11
1365,2017-03-10,683,10,4,Vendredi,3,March,2017,0.9246,3,Gibbeuse Croissante,4774,1,28,35,38,50,2,10
1366,2017-03-13,683,11,0,Lundi,3,March,2017,0.9981,3,Gibbeuse Croissante,4777,16,29,37,40,44,8,10
1367,2017-03-17,684,11,4,Vendredi,3,March,2017,0.8211,4,Pleine Lune,4781,10,32,40,41,49,2,8
1368,2017-03-20,684,12,0,Lundi,3,March,2017,0.5645,5,Gibbeuse Décroissante,4784,6,7,17,35,43,2,8
1369,2017-03-24,685,12,4,Vendredi,3,March,2017,0.1944,6,Dernier Quartier,4788,2,8,10,23,25,8,9
1370,2017-03-27,685,13,0,Lundi,3,March,2017,0.017,7,Dernier Croissant,4791,9,16,18,19,21,2,3
1371,2017-03-31,686,13,4,Vendredi,3,March,2017,0.1152,0,Nouvelle Lune,4795,4,16,21,36,42,7,8
1372,2017-04-03,686,14,0,Lundi,4,April,2017,0.4134,1,Premier Croissant,4798,20,23,26,30,33,6,9
1373,2017-04-07,687,14,4,Vendredi,4,April,2017,0.8239,2,Premier Quartier,4802,7,25,27,48,49,1,4
1374,2017-04-10,687,15,0,Lundi,4,April,2017,0.9839,3,Gibbeuse Croissante,4805,4,19,34,41,43,7,11
1375,2017-04-14,688,15,4,Vendredi,4,April,2017,0.9292,4,Pleine Lune,4809,6,7,38,39,44,7,9
1376,2017-04-17,688,16,0,Lundi,4,April,2017,0.7252,5,Gibbeuse Décroissante,4812,3,10,23,27,44,7,9
1377,2017-04-21,689,16,4,Vendredi,4,April,2017,0.3444,6,Dernier Quartier,4816,6,15,22,37,44,2,4
1378,2017-04-24,689,17,0,Lundi,4,April,2017,0.0879,7,Dernier Croissant,4819,13,15,30,35,42,4,6
1379,2017-04-28,690,17,4,Vendredi,4,April,2017,0.0354,0,Nouvelle Lune,4823,11,17,18,39,44,5,10
1380,2017-05-01,690,18,0,Lundi,5,May,2017,0.2714,1,Premier Croissant,4826,16,28,31,33,48,7,11
1381,2017-05-05,691,18,4,Vendredi,5,May,2017,0.6962,2,Premier Quartier,4830,1,18,25,26,44,4,5
1382,2017-05-08,691,19,0,Lundi,5,May,2017,0.922,3,Gibbeuse Croissante,4833,5,6,12,19,37,3,7
1383,2017-05-12,692,19,4,Vendredi,5,May,2017,0.9873,4,Pleine Lune,4837,4,5,17,38,48,3,4
1384,2017-05-15,692,20,0,Lundi,5,May,2017,0.8551,5,Gibbeuse Décroissante,4840,19,25,28,33,44,2,8
1385,2017-05-19,693,20,4,Vendredi,5,May,2017,0.5038,6,Dernier Quartier,4844,1,16,38,42,45,9,10
1386,2017-05-22,693,21,0,Lundi,5,May,2017,0.201,6,Dernier Quartier,4847,11,17,21,48,50,9,10
1387,2017-05-26,694,21,4,Vendredi,5,May,2017,0.0024,0,Nouvelle Lune,4851,20,27,34,46,50,2,3
1388,2017-05-29,694,22,0,Lundi,5,May,2017,0.1464,0,Nouvelle Lune,4854,24,34,35,42,46,1,5
1389,2017-06-02,695,22,4,Vendredi,6,June,2017,0.5502,1,Premier Croissant,4858,4,29,35,36,39,8,9
1390,2017-06-05,695,23,0,Lundi,6,June,2017,0.8215,2,Premier Quartier,4861,14,15,21,23,48,2,10
1391,2017-06-09,696,23,4,Vendredi,6,June,2017,0.9955,3,Gibbeuse Croissante,4865,4,16,18,25,44,1,11
1392,2017-06-12,696,24,0,Lundi,6,June,2017,0.9457,4,Pleine Lune,4868,10,19,23,45,49,9,10
1393,2017-06-16,697,24,4,Vendredi,6,June,2017,0.6543,5,Gibbeuse Décroissante,4872,2,7,24,43,46,8,10
1394,2017-06-19,697,25,0,Lundi,6,June,2017,0.3372,6,Dernier Quartier,4875,8,18,25,35,46,4,9
1395,2017-06-23,698,25,4,Vendredi,6,June,2017,0.0206,7,Dernier Croissant,4879,1,3,16,24,37,1,8
1396,2017-06-26,698,26,0,Lundi,6,June,2017,0.0533,0,Nouvelle Lune,4882,31,32,38,40,42,1,3
1397,2017-06-30,699,26,4,Vendredi,6,June,2017,0.3958,1,Premier Croissant,4886,2,7,22,27,40,3,6
1398,2017-07-03,699,27,0,Lundi,7,July,2017,0.6898,2,Premier Quartier,4889,14,17,28,29,39,1,11
1399,2017-07-07,700,27,4,Vendredi,7,July,2017,0.9559,3,Gibbeuse Croissante,4893,1,11,20,22,35,8,10
1400,2017-07-10,700,28,0,Lundi,7,July,2017,0.9931,4,Pleine Lune,4896,14,18,19,43,49,3,7
1401,2017-07-14,701,28,4,Vendredi,7,July,2017,0.7855,5,Gibbeuse Décroissante,4900,7,17,20,35,50,5,11
1402,2017-07-17,701,29,0,Lundi,7,July,2017,0.4801,6,Dernier Quartier,4903,10,22,27,38,48,3,7
1403,2017-07-21,702,29,4,Vendredi,7,July,2017,0.0848,7,Dernier Croissant,4907,8,15,26,30,48,9,10
